,date,76b55900-eb3d-4d25-a538-f74302ffe72d,f191fe19-0e81-4bc9-9980-29738a05a49b,f6106ef5-e6fd-423b-9034-59bce18319da,0a54de9c-d804-4681-9f7f-9f770a0f6d2e,4f383fb2-6cc7-48a8-9bdb-9c5d150e6eae,7cf8af73-1abf-40ad-9788-0d757201eeb0,30641173-db10-4320-ab1e-c46e765a9011,30ab5128-9a8f-4446-b781-faf8bafb677f,df01bf44-46b8-4541-b0a4-ed1fae16ac38,6dd37e24-0a9c-4749-8ab6-7e26d42925d6,018cf1a1-f945-4097-9c47-0c4690538bb5,962f6718-ce02-4d13-b28c-e159d1adc2d4,c89dc6ca-6d69-41ce-954d-b51f64aaacb1,4bb8fe22-653c-4611-a3d8-de5b2c62d13d,d674ee8e-49f1-44c9-890d-4e04997522a1,65565709-caca-4ed5-a8b6-2794da371708,f11515e9-f2a0-4f8c-9f2d-12b9e2dc8569,cc66f524-dd2b-4d3f-bf96-4941edca2879,09288a61-d120-4cee-ac46-5a275a8f005c,51ebe834-adf4-474e-871e-28ebca2bd0cc,70bfdc00-dbd2-4c44-8039-04a547f91f76,01be2cc7-ef77-4e4d-80ed-c4f8139162c3,9023330c-2766-4585-b6fe-63593c519e03,ddc760c7-dc6e-4fd4-ac1a-987ba3f79748,690ae8d4-c0d0-4dad-a7c4-67f3df07cc78,dbf421d4-0295-4a9f-9e20-88ac299360b1,5ec8a57d-8d5f-4331-b1fb-9d766f42991a,403090bc-fc9e-44fb-921b-f7eea63e9740,232ef8b4-938f-42d7-a6e4-647d5280edd2,cc8b7ef5-1c86-4bd2-8cb9-969c7df1884e,39dd8dce-b4a1-4db5-bc31-fba72181cf5e,49b01e43-f719-450f-b7c6-556b08e9ef4d,147d5eb4-e574-47e4-994a-8a2908c06050,74f8c8bc-2f60-4232-b447-43459d5d22f0,00c4db22-a423-41a4-ada6-a8b1b04153a4,ec0952b6-f119-4f40-bf47-343d71245ddc,b5c7343d-a4a9-4da9-aee3-36539a545af6,17da8ab4-6dd8-481e-a025-7574765ef9b1,d563ff8c-31c3-44a9-8fd3-2f8bc68b21b4,cbe04952-a2ae-4525-98c5-a644c9a5ddc5,6e96bf06-cbc5-45b5-a36b-e37864226099,c7e3f62c-a812-4342-8e4c-3a6a5dd96255,a8e91cfa-724a-4114-a9d4-291785ff31f8,2dde4be2-b6fd-47e8-b53d-88b59d74fde1,b2e9cb6b-b45a-4cab-8333-247cb4c0b51b,46f21569-8ecf-4c46-b65b-d80fa83a20d5,643c05b6-03bc-4024-8000-2228f4b5a7ad,fb078c7e-4975-4c7f-8f42-180386ac8c3c,dba335b6-9d97-4a89-9ff3-888a8a45575f,057fb61e-ce45-4423-9ef2-b52d8c1237e9,50f7b567-4066-4437-a335-71aff4c94a2c,5e252b65-58dd-421f-a0db-3d4669bfb235,efada0af-09bf-4013-a1c6-0837f8ff59c5,517aefce-a617-4251-acb9-c5faf0b7fdf3,0a0ea690-5b73-4459-91d5-a6948d132a48,e6d48180-814d-494b-99cc-0be5cd1a0eaf,cdfc27f0-b990-45f7-bac6-7c674cd157ac,2222b7b3-f48b-4cea-90bf-8e7245d002ea,cad51334-b3af-4c23-85c3-451c3447560a,8116acfb-8035-4d34-b9b9-b0af2c5697df,c66f40ed-f72e-4012-991c-1f3726e5c8ad,6afdc499-9686-4451-b207-13df777df662,02cf33c2-c8e2-48b9-bf72-92506e97e251,8c45801f-6377-42e1-ae0a-9b53593ff843,9f0599d8-81f3-4ab5-b275-48a6ddaaae5b,86257c69-a8f1-43b1-9e07-73129e2c3fbc,43be1328-02b0-4cc1-8e9b-75842908cee3,eeb0a123-9482-4946-ab3f-9e63541cb655,f62e6b4d-7f9d-4139-bac4-59f084fb09cd,c59f438c-f00a-476a-938e-efd828e0d083,7acd0d51-ff30-42a3-9338-590432bd0e43,3b5bfd37-070c-4ee9-a470-c9338851e270,2f5c1968-2c34-4539-a9f4-38298d0de925,10162c55-772d-49d2-8b1b-b1f9c86254b2,c340219b-307b-412b-9368-b50639bd372d,24cd85fa-6aee-4556-bb8a-b6696eb72a19,bfda850c-3027-4e91-afcb-cca5e73e4a03,f78ea076-10a1-45dc-a848-c08e129c6a28,ce76ce00-c8b5-4597-8ca3-1ec9db795b50,a6861fc3-2315-451b-9b95-c06d1ea96b4b,9474e816-b673-4e6d-83e0-28c274945bef,ad44deb7-e56d-47bd-8d64-7147493e0aee,b99b0ffd-6fa9-482c-8511-f7b87e705d35,e833aad1-6da3-4413-b25e-b2ab5b2029c0,f46e7d90-a754-44a8-b262-63f5c401a0ab,0f46ad2b-4b1f-4232-8e46-be7122d53b86,8ca1aaab-07de-4532-a99f-4ab8bce2f862,c0e85162-6ff4-401b-b01e-cc6d7a51eac0,e4473542-1804-41c0-82b2-eaddc245845d,aa0d6340-c817-48c9-8727-8d3457606381,1135e377-22e6-4290-b4cd-e6739de7fd8a,f25cdbec-2f14-42c5-a6ef-a60f3a90caff,06ec1554-a0ea-41cf-85f8-43f4b48c7599,02c3ec4a-8de4-4284-9ec1-5a942d3d098e,c5a82752-3e4b-43ec-8011-9111b9bfcb89,679fe096-5475-4d4d-b0f8-81e32de889aa,990e5974-9c60-4c9a-ba23-ddce13971178,064d7f3e-8bbd-49cd-b360-5c4590a19b9e,875622b7-5253-43d2-8e0f-348767860eb9,eb1d889a-c427-49e1-95a1-fa6577002c9b,a2588440-600e-41da-b2b9-1f5632ecdef6,972ab3b1-7445-4f57-a1a1-c3be4c257869,09f879b9-4378-479e-949b-cdc3bec8f59f,e925f8e6-6eee-4fa7-9034-41eb9917df5e,d37ccc2e-7127-48ec-9425-2e77681c3635,ba4b2f3f-c8e3-4535-9781-426e4f77ba4c,38793f95-324b-4f01-b1a7-45e1c9353bc1,55d3e9a6-e153-43c3-a66c-cd60711ff4a9,7b636fe2-1760-45c5-afce-505f2e927163,dc31c331-837b-4b59-b184-051321e9489c,12bde9ee-0e0a-49ac-ab19-b410adb61b3c,c0568d62-49c7-4d9f-beba-ac0fb3e064c5,e3473791-6153-49bc-a2ed-0b1e3e243942,47e625fa-e2df-43ce-84dd-8ac21fdda75a,674e34ce-8b77-422b-ab14-c6c3a0183e39,9813294e-a28e-45c0-976d-a6fa65d87927,548ff935-a421-4f4c-8eef-0bb19ed6c5f8,f9f7132d-56a2-43e2-baba-312f34dbaeed,a28a3caf-eea2-414f-8003-62ac82daaafa,f1f17cee-3fca-44bc-8974-b72d5f995a4a,14c19b34-6359-4d3f-865e-0b9852a0e958,93b8483d-a510-42ff-865e-33d5a8784dc4,20b97bae-60d6-466d-aca9-334d9b2d63b6,0a820e12-033b-45d6-9ef9-d70f4c5e5b63,ad9f3d28-ef5a-4851-a5e4-5e2f7b63d17b,cfe58efd-ce2a-495a-90cd-6826f704ebee,7bc3c413-4709-4ddd-a2ad-99f6cad9436c,19b5e6ce-c1a0-4cce-85f5-248c9f1abb6e,a5080351-033f-4cfa-ad27-019fc84e052c,0efc68ba-5786-4c54-8028-e6f92efa6757,9c43edf0-541f-4dbb-9fe1-42cc83d453bd,2f266b81-aad3-4c26-ac69-1bd04a208bf7,f6a782f0-4b17-4989-815c-2398b77b09dd,5308a803-69e6-43cd-89db-66e93f9f83af,cacaa17b-0b1b-4fe2-a4c1-7728e6c154c1,e9759e79-461c-425e-af17-0a88be1a441f,0cda0c4a-405b-4e16-8922-964190929d80,c07ab5f6-14a9-4b0b-a9af-9f7db6e8c220,2ca6a37f-67f5-4905-864b-ddf98d956ebb,78ccacb3-4eb9-4d95-b244-f3a709e39fd1,36b98590-a7e6-4e00-8c7d-f0f3d25bafec,0b9543d3-3cf9-4f28-b8eb-fd22c1956153,4f13c5e6-14c0-44cf-a2b0-4ef9bb3704fd,af0463d4-f20f-4d13-bd0f-5834e2e8717b,e776d9b6-2180-4f50-90bf-77f7b920fc3b,69d48a07-3007-4b3f-bec6-c097509a56d9,10a46ea0-13da-4cef-9aa6-ff48aa46881c,631ed3c9-7863-4e7c-86fa-4bfb043f2851,b59438b9-aadc-4899-9afb-fe71974c5c3a,03428fd9-01cc-4a57-ab6e-f4e8f265c094,dd7f64aa-3556-409b-bc86-71dc28b6fd45,71f41513-6ac9-4d2e-97eb-6cd3b84f7043,d64197fc-0723-4c61-9ce8-ff2554e24154,89a7b0ef-1ec8-490f-9207-c93aa57a147f,b1936012-0d31-4b92-8d60-c24903b2e569,333458b2-c1a9-47a3-8ae0-92053ad28ae3,ab89875f-3b86-4c6a-8d66-767017570dfc,6de38d5b-ccce-4ff2-90ed-1c7035491518,6bc3e088-5139-43f2-9b2a-ade1cedeae47,e467a17f-a729-4938-87a1-ac25157eed63,42a21eb9-10fd-4986-825b-9ea55ce13935,bb65d7a1-a5d5-4c89-9ef9-f0f1db06cc58,692c41af-2210-4dd6-916d-c99e76807447,6662f7d0-4afc-4fed-b930-e0408ee10bc7,fb32a838-cf3b-47a2-9e22-395a730f4f4f,ea185683-4427-44c3-84e1-706cf16781ce,50d7ad3f-57f0-45e1-911d-b0efff9deb8f,8edd6091-10fa-4617-8dc8-e0ce1d5b84f7,05938de0-622b-4e0a-a82b-2a128e5be0b0,a4339b9a-871e-44c2-9bb4-bcbfe9d590d7,440d7558-67fd-43b4-826b-26d02663f871,99a2d4a9-63a0-43a7-976d-2a1ed822186d,be57eab6-a495-427f-8a36-9d118c03e7d8,df7e906a-07f3-4a46-b9a5-0200427c26f7,360f1bcc-aa60-4052-a18a-b33da5745ff4,e27143af-fdc0-4f6f-8a28-f57b78da75dc,0623939d-b33f-41cb-ade2-3c4a776de49a,695c7749-a3b8-4158-bd14-59d1f2c3e736,dca30f20-582e-40ef-be6d-aa7858be4baa,695bed09-0ad9-406e-b489-69408adeea06,d10a90c7-3db0-43c6-b04b-fe8b4c3f206e,b1077b69-4b02-458e-8a4b-e68695ac534f,65894307-d4eb-4b2e-a0fa-bd83a102dc30,6bf06917-011b-4029-8fbe-a8dfea3bc598,75ced1b1-1fc2-42d3-a4f8-44aa1978c8ef,f3e36cea-5eb2-495a-87f4-947395f325b0,f3332d55-ecc8-4644-9deb-180e42abb2eb,491846d3-f81a-4777-b49f-0a0c74168395,552a5638-8fd2-46de-8569-5f5512102264,6d0ff6eb-0411-4863-b4e7-90958db98115,0aeaffd7-9089-49e7-85ad-2314f32cbf7c,3330a979-98df-4a38-ac3f-0b45374f8e3d,fe33672e-7ea7-4c5d-8639-96b2cc7edb0c,59ac7ee6-8fa8-4888-bb77-2be6781dddaf,dc237027-8dae-4da7-91ec-501701ecd943,b5d7b6b8-4e5d-4b5e-8976-c72e99f57769,a0c947fb-f00e-4331-ad3a-402908e08b57,408b4482-ff63-4a1f-9cf9-ca820cd51b39,c7f13d88-b4af-4484-9547-52197f778c08,4ddee9a9-feaf-4daa-9100-0d4188f7b827,0adbba56-85f8-49e0-9b11-000622238d91,cfd2c7fc-c29a-4a32-a11d-d04fa2dd660d,57e18a9f-8327-4d6c-b2b4-c2b337341e86,678f1920-0bc3-4687-af71-35d61030b1a0,d17b55c5-7848-4b79-a735-983aec995c52,87d6c782-c43b-473f-84da-d2a519d8f1fc,253c2443-b820-4c13-bf6d-ba7a5426f52d,830bc2b9-592d-4334-842a-213ba4c0a347,5c4dff48-4afa-4922-949e-f64db583f392,0d0b742e-c324-4140-8f62-746210d79080,6c94136d-5040-4c09-b1fd-c02dbff210e6,e13f9c1b-dca0-4c63-a64c-76f6bc725156,3527e00e-1aee-46ce-ad9d-8122cff4c202,c64f2bf3-90f0-4a96-b3a8-9f8db46dce92,94d9d95f-32b2-470d-95f8-dbd843d6def3,35aecf7e-5f0b-4533-995c-3cb4165d44b5,630bae26-a6cc-4a36-bbe5-40dc15b38dea,0bd47ec1-0e3c-43bf-a491-534d06beb19f,b98777af-0c7c-44f7-9c03-85d6d412856c,7610b45e-5652-4604-ab5b-99344f71616b,35eee1cd-f92a-4ba5-af03-fb5347490f41,85f0acd8-4008-472d-bf40-e35e0e2934e4,a6a9febf-ea16-4223-83d4-8e459e2af85a,ce9da6bf-cf6e-4edb-b579-5a0853b2ed17,da6ce150-5daf-4a91-9fdd-a85854462b08,de9c541b-ce5e-4cc6-9ddd-03f85dc5b3d5,003fdfbd-c766-4312-b029-bd4cfba6ebef,40c4f8cd-b0ca-4d37-b91e-b69e5dff7f9a,551e2612-8a22-4c44-8290-78dc0e4af85d,0c31f316-6718-4a43-a9f1-ed552e45bd0f,3789f7a5-5743-4005-844d-602dadb33030,0d9f0708-5e8d-4eb8-b946-6441ef955516,9e5bc091-13c7-46ec-8c17-8e315b7e535c,8e7f826f-8dc9-490a-9282-98d899a07cc7,9ea23099-dd30-4b26-9de7-5d42d5dae87b,eab40c22-0c15-4291-a6ce-e085a7f0f1e4,7f215a89-2a17-42f0-a2fb-f18fbc888cef,a5366d95-7b9d-4b1b-a16f-99e56fab08f5,7a266524-6e76-4d06-963f-6f977e356574,fde3221a-9ce3-45a9-857f-bd196b07aa05,cdb446bc-e801-404f-9911-9ba5c687f6af,9448e70e-32ff-4c47-b6e7-ccb1df91743b,cde149fe-708b-4a35-bea8-959eb9da4e0b
2471,2019-10-08,-14.696911667523608,-6.481469974637821,-11.135909349167225,-8.612899912751939,-13.307585074280226,,-18.985934866335626,-12.330243546816654,,,,-9.278273201881271,-9.642827927376704,-10.592819541490517,-10.728073252795468,,-6.84662535442471,-15.547089142144127,-1.255068736320008,,-13.17579953227668,-14.678409910235722,-8.734306261980716,-12.890564419203532,-15.61832149387125,-9.760494352940626,-15.760595509787231,-16.841020840540935,-13.786288464756035,-11.64589274545271,-7.168109882530657,-6.725660210620749,,-11.929421354356249,,-8.439358538913108,-10.595208792108082,-13.739793773248474,-5.017158293332546,-12.64756726067698,-11.391606657170762,-10.45970185932062,-15.937485394942788,-11.28502396162796,-11.049239495648962,-15.0084024466491,-9.189803343420513,-15.784948443799234,-6.387299880975062,-13.306636082265513,-2.4147057168587023,,-13.148940875609316,,-10.591989800717467,,,,-13.977786655192334,-12.668141938201652,,-13.49601418014782,-13.608141042791305,-15.06114705976999,-13.600429454709246,-14.434246774484636,-11.656634349265492,,-20.72063112390163,,,-12.200158612746357,-6.377756545343754,,-10.78984647794446,,,,,,,,-16.360633785820234,-0.0933018223629775,,,,,-13.885211428078316,-12.60831944570452,,-15.196708114593502,,-11.060592859599817,-11.852030653710896,,,,,-11.868451642209608,,,-12.377933599209292,,,,,,,,-5.323140579193925,,-9.457526289511932,,-10.343687249976323,,,-6.059141457019537,,,-14.451581243743943,,,,,,,,,,-9.933151939308496,,,,,,,,-10.94026630122526,,,,,,,-13.69876405736846,,,,,,,-14.483447367125448,,,,-15.142541186075723,,-9.67442989209599,,-11.280441465499774,,,-10.1090185575856,-14.54394601604928,,,,,,,,-16.79052178262593,,,,-11.447537841447971,,,,-10.960598138020064,,-15.020304710985725,,-14.18599386104466,,,,-14.983562449271346,,,,,-13.762678177991374,,,-9.720082763049836,-9.482318395692271,,-14.84769735305903,,,,,,,-12.065500577188969,,-10.042220988514377,-9.842372945059664,,,-20.669220802892685,,-13.339793871983884,,,,,-7.734575899339453,-17.042156431248014,-7.729001606622844,,-7.426794133961613,,,-12.505297542375358,,,-9.756033587681737,-13.779396792166676,-17.37319007262428,-8.199580404794938,,-12.684785987368528,,-2.292419970639818,-3.579401334650792,-12.517165597196804,-13.99765823696131,,,
2472,2019-10-09,,,,,-17.245569907729383,,-13.722140558365377,,,,,,,,,,,-8.920166476222024,-9.880229483075029,,,,,-2.737414954866601,,,,,,,,,,,,,,,-9.184008277167525,,,,,,,-4.515508949029843,,,,-13.189640075685464,,,,,,,,,,,,,,,,,,,,-11.449479137113409,,,,,,,,-17.54957012255108,,,,,,,,,-7.654576406470827,,,,,,,,,,,,-18.384297674373027,,,,,,,,-16.401578372665185,,,,,,,,,,,,,-16.139999615925483,,,,,,,,,-18.14899400653562,-12.201784475946116,,,,-14.505893139137791,,,-9.45532502938114,-13.96058307974717,,-8.265630113300567,,,,,,,,-13.36310460636368,,-18.624189452940904,,,,,,,,,,,-13.665261828236211,,,,,,,,,,,,,,,-9.0187045265827,,-16.726211521470578,,,,,-15.000253686008246,,,,,,,,,,,,,,,-12.279105965635235,,,,,,,,,,,,,,,,,,,,-13.48996994190469,,,,,-16.07350915048943,,-12.684318316961573,,,,,,,,,,,,,,,,,,
2473,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.454200946298538,,,,,,,,,,,,,,,,,,-11.925391755193758,,,,,,,,,,,,,,,,,,,,,,,,-16.844285174503796,-12.952385084277658,,,,-15.83912767088236,,,,,,,,,-10.943381968427351,,,,,,,,,,,-13.198707177842111,,,,,,,,,,,,,,,,,,-11.678795563462966,,,,,,,-19.763175694028355,,,,,,,-11.195130994241712,,,,,,,,,,,,,,,,-9.442205160761144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.36781452016062,,-7.3586376491270595,-12.672301603043405,-11.068216880764169,,,,,,,,,,-15.907432723611567,,,,,-9.02029905363688,-16.663347297401167,,-14.91795254228739,-5.496103235154646,,-10.196775919396892,,-13.85127437093116,-21.18044243020273,,,-9.193645759320887,-6.543049493938915,,-10.536963842447744,,,,,,,,,,-11.651447405041957,,,-10.277308265250593,-15.70489190994833,,,-7.668707995094764,-9.535320227834983,,-16.147420137058393,-12.923670828606973,,,,,,,-6.916802094105439,,,,,,-15.116900111694273,,-15.071301806765172,-11.469123154004588,-10.929432231240463,-13.840659837121091,,,,,-15.28716080244421,,,-12.404529763289922,-19.36487862458888,,,,,,-11.04497984590643,-19.441858065714165,-5.557740911005351,-0.9995406466053772,,-7.928703958179457,,-9.497403792677586,,,,,-16.280742884768312,-11.687097189788632,-5.972084112254902,,-11.521448129363923,,-8.924850466555078,,,,,,,,,-15.808667613066252,,-11.391074631306388,,,-10.617143252030289,-12.480709551371698,,,-5.043006313580386,-7.2330204359749555,-19.986771098975108,,-3.09053260025947,,-14.04106224849242,,-10.16723778400566,4.8025277018338,-9.286155103736752,,,-13.640287568750772,-7.509250873650075,,,-12.058794648825542,-9.49102886079847,,,,,,-15.546816119088144,,-9.311886842756197,-13.25996770669493,,,-14.088377940661532,,-8.049710645675429,-12.47441870996286,,,,,,-18.69549120001032,,,,,,,,,,,-11.87937356879665,-9.36077995011998,,,,,-6.531587843003532,-2.5394400551129657,-6.335080435008975,,,,,-14.403935370959148,-13.570646968370124,-0.4511306194499442
2475,2019-10-12,,,,,,-13.473043452844005,,,-8.892817446422729,-4.71178774910282,,,,,,-8.558863952149926,,,,,,,,,,,,,,,,,,,-13.351478349859873,,,,,,,,,,,,,,,,,-15.37827208377786,,,-12.409189991812775,,,,,,,,,,,,,,,,-12.530584398920668,,,,,,,,,-11.232312766086183,,,,,,-15.718240024865052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.944640904150956,-12.208641063403729,,,,,,,,,,,,,,-12.526885752363944,,-11.20542634900058,,,,,,,,,,,,,,,,,,,,,,,,,-14.241776958992462,,,,,,,,,,,,,,,,,,-8.716646020081544,-11.800109386843278,,,,,,,-10.842995794496485,,,,,,,,,,,,,,,,,,,,,,,-4.668357121520169,
2476,2019-10-13,-11.735717112032424,-11.15955823907166,-17.02115466084487,-19.79103779646339,,,,-12.93007477619002,-12.533652050824806,-10.54259675572874,-13.086578446141546,-8.5348167579893,-13.132772251451946,-11.430209016196873,-16.508642198842033,-5.497087756376109,-11.411229425335202,,,-9.493503705646772,-14.111369477096574,-11.882154589425127,-10.33031137231677,,-15.257579261217646,-7.134921480705628,-17.257873851258804,-11.213542809863696,-11.80919761348846,-13.534839027774478,-8.72997018514082,-11.333902588563156,-9.42941506063957,-10.25655162106563,-10.399985197008007,-10.416832811666396,-16.83665785536658,-14.36814019827801,-9.596439627519675,,,-13.0636779299714,-19.2380405329117,-15.57204371789249,-12.789793156729512,,-13.225089889848132,-15.52366185719575,-8.06793179332265,-13.664738213713262,-9.088128634798364,-14.075428878432398,,-11.464628014236135,-14.08473041694557,,,,,-8.330005013234743,,-11.171552559506184,,,,-18.3071630324874,-12.970606127176849,,,-9.46801025943907,-10.164713066941887,,,,-12.559374516913058,,,,,,,,,,-9.442030720512545,,,,,-19.142430127970663,-7.535348642238649,,,-12.973545194702355,-8.525881151818801,-9.532487588911296,-10.945485759125376,,,-8.899717386498791,,,,-12.065203571146837,,,,,,,-10.764817609944918,,,,,,-5.860444742320753,,,,,,-16.74392079425798,,,,,,,,,,-10.954947911980971,,,,,,,,,,,,-14.017337478578067,-14.532363623928774,,,,,,-16.28345502038361,-9.565394292055226,,-9.899122940275456,-10.383379401983332,,,-16.036641528003827,-12.581174392843486,,,-16.438575469618144,-9.699846799217903,-9.166797263999015,-11.58956447789052,-31.054672938890427,,,-7.383734502114231,,,,,,,-15.097131531889955,,,-8.80213708582292,-14.225755412927558,,,,,,,-7.762774011781438,,,,,,,,,,,,-11.777003136351276,-14.070919399286607,,-11.380603897911431,,,-13.355415996268237,-12.2007022106052,,-12.25792923493394,,,,-19.74454470801528,,,-10.86257564666862,-9.077668392810644,,,-10.592756390193506,-17.85297736787313,-8.91853059304808,,-1.186504956880415,,-15.729519109729754,-16.59706283734391,-13.0829635356068,-14.077686409436913,-16.078214200931196,-14.999193489713578,-8.067949213307172,-7.7884554902029794,,-14.875072192748366,-9.196931592911342,,,,,,,
2477,2019-10-14,-13.340518969756133,-12.753944892994683,-8.977601058590267,-11.04587063359896,-14.6531941345642,,-8.023609103956025,-10.444156900772894,,,,-12.067577063164803,-10.70230532490417,-14.561072136069264,-13.234101564564456,,-12.582526817083096,-7.158284828854002,-8.336593735160129,,-9.839070642546748,-15.299581984252772,-14.694816332297568,-0.5738037432854165,2.040825808092793,-10.35293488865137,-19.14237344531995,-17.064105668209105,-10.08862944370561,-8.305772782965896,-10.379305827645483,-9.636235782879966,,-11.781251490994268,,-8.613127501693647,-7.427870995503305,-1.6837939514770122,-15.109207329646722,-5.043857104723846,-9.23016831360253,-10.19650423843414,-13.93106000627328,-19.64429887064107,-9.26073649684218,-1.725691424308705,-11.945018164901684,-0.4562568545695477,-10.59875910775974,-14.417289003452767,-10.808475863240856,,,,-9.6921076481434,-8.096142335828404,,,,,-12.311299534988269,,,,,,,,,-10.85568902110667,,,-7.238884583146167,,,,-11.560715898266576,-15.7050333292072,,,-10.283962181888691,,,,,,,,,,,,-10.693710651938485,,,,,,,,,,,,,,,,,-4.38002750344343,,,,-13.24874165232437,,,,,,,,,,,,,,,,,,-4.882929007998486,,,,,-8.0300638111359,-9.741120348032265,,-11.040490406886844,,-11.464367125629284,,,,,,-8.81076393647958,,,,,,,,,,,,,-12.084014076844849,-13.727826901016437,,,,,,,,,,,,,-9.244171921538126,-15.569025414876409,,,,,,-13.80506079405289,-14.16638411712414,,,,,,,-2.252669385695929,,,,,,-8.20976317505739,,-11.402453674231865,,,,,,,,,,,,-10.304731507785906,,,,-15.577427093089524,,,,,-8.250584551026279,,,,-10.755587315782476,,-13.21002365946143,,,,,,,,,-1.0582561821542391,,,,,,,-5.415031120513238,,-19.30123104822541
2478,2019-10-15,,,,,-12.677948419467898,,-12.753732904091864,,,,,,,,,,,-12.179619262234471,-9.80405100793562,,,,,-1.8831672710741212,,,,,,,,,,,,,,,-9.910089311811884,,,,,,,-3.727537655083309,,,,-11.434854527404593,,,-12.751976387009474,,,,,,,,,,,-9.605763721489277,-13.924168828246462,,,,,,,,-12.034736066209264,,,,,,,,,,,,,,,,-11.33323401624718,,,,,,,,,,,,,,,,-10.55685533677985,,,,,,,,-12.925094957846497,,,,,-14.942587677650971,,,,,,,,,,,,,-13.66514485902312,,,,,,,,-10.722399843067992,,,-9.571139434787067,,,,,,,,,,,,-11.686441815063048,,,-7.837031977027902,,,,,,,,,,,,,,,,,,,,,,-12.906739020541965,,,,,,,,,,,,,,,,,-9.95857126399316,,,,,,,,,,,,,,-12.87306107905354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.107801266461932,-10.463548791247971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.28126583585113,
2480,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.807497337313372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.752320326166352,,,,,,,,,,,,,,,,,-9.324434675023486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.846618184862256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,2019-10-18,,,,,,-6.83791493165366,,,,-12.623428430762576,,,,,,-10.736299217182957,,,,,,,,,,,,,,,,,,,-10.627354834335662,,,,,,,,,,,,,,,,,-12.384903326856652,,-11.929065146532276,,-5.951401295559098,-17.35023574419323,-12.851243586370453,,,,,,,,,-14.556107046834532,-14.307494071538793,,,-9.713229122373637,,,-14.163138129387496,,,-6.428373048313352,,-12.870089400026652,,-10.761392571481691,-16.346999646946035,,,-14.931917166376074,,,-10.424444426353908,,,-15.716251495412628,,-8.570556979874715,,,-12.917426213563283,-5.005313446915297,-15.537267488339175,,-13.017715430477676,-12.61380727013716,-16.661960042105036,,,-7.6548633927084335,-13.275027604158378,,,,-16.70858886509322,,-15.702057770889546,,-11.704457634995096,,-4.822135551313258,,,-10.095524998837146,,,,-10.963747558331324,-13.02660139674217,-8.960934468786316,-9.037878376948472,-12.778076595327784,-17.124907208021053,,,,-9.856685486775984,-8.146452697336375,,,-20.73733373568125,,,,,,,,,-7.4377398006827535,,-9.779145368548065,,-10.984428279312022,,-7.9808513405609,-14.528627181667169,,,-9.687869814569073,-9.497631199338386,,-13.283059867487715,-11.571367574318703,-11.413321356667549,,-12.926851503242002,-12.10657046018592,,,,-16.128171732388566,,-14.564855265768417,,,-8.582802210287076,,-12.764202564311454,-7.38620818311125,,,,-2.370417014790186,-15.934154494762138,,,,-10.323536082246738,,-7.777815240041859,,-11.353238029193896,,-15.907007784843511,-11.62040582368505,,,,-9.642716466295829,,,,-7.494463271269441,,-14.78788881279324,,,-13.08219526418612,,,,,,,,,,,,,-19.170264692290125,,,,,,,,,-7.764827437577582,,-11.64035981552182,-9.859867755950804,,,,,-9.026930259397036,-4.26649790859565,-12.273290877864907,,,,,-9.483611053021646,,-2.2873823748163145
